pid,ptime,src_ip_address,dst_ip_address,frame_protos,src_port,dst_port,bytes_trans,attack,protocol,Date
10.42.0.211-10.42.0.1-6243-53-17,33:03.0,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,362,0,ICMP,08-01-19 13:17
140.205.230.8-10.42.0.211-80-57763-6,33:03.1,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,1500,1,ICMP,08-04-19 7:30
172.217.12.202-10.42.0.211-443-33167-6,33:03.1,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,1500,0,ICMP,08-11-19 12:01
192.229.173.173-10.42.0.42-80-55478-6,33:03.1,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,1500,1,ICMP,08-04-19 20:30
162.208.22.39-10.42.0.211-443-58908-6,33:03.1,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,1500,0,TCP,08-09-19 20:49
10.42.0.151-10.42.0.1-60173-53-17,33:03.1,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,1500,1,TCP,08/27/19 17:27
10.42.0.151-10.42.0.1-41930-53-17,33:03.1,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,1500,1,TCP,08/26/19 16:56
10.42.0.42-87.240.165.80-41928-80-6,33:03.1,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,1500,1,UDP,08-04-19 15:41
10.42.0.151-10.42.0.1-8905-53-17,33:03.1,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,1500,0,UDP,08-04-19 15:41
10.42.0.211-64.71.142.120-41721-443-6,33:03.1,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,1500,1,UDP,08-10-19 9:01
174.35.73.110-10.42.0.211-80-47715-6,33:03.1,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,1500,1,UDP,08/20/19 20:41
10.42.0.211-10.42.0.1-44249-53-17,33:03.1,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,42,1,UDP,08/28/19 17:32
10.42.0.1-10.42.0.42-53-53887-17,33:03.1,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,1500,0,TCP,08/31/19 15:07
172.217.9.238-10.42.0.151-443-49502-6,33:03.1,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,1500,1,UDP,08-11-19 12:44
10.42.0.211-10.42.0.1-22786-53-17,33:03.1,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,1500,1,UDP,08-06-19 20:25
10.42.0.211-104.192.110.245-53511-443-6,33:03.1,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,1500,0,TCP,08/31/19 10:06
172.217.12.131-10.42.0.151-443-52803-6,33:03.1,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,1500,1,TCP,08/24/19 13:52
10.42.0.211-10.42.0.1-10641-53-17,33:03.1,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,1500,0,TCP,08/15/19 10:52
163.177.93.222-10.42.0.151-80-59939-6,33:03.1,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,1500,0,TCP,08/25/19 16:23
172.217.3.110-10.42.0.211-443-59382-6,33:03.1,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,1500,1,TCP,08/24/19 23:56
172.217.10.110-10.42.0.151-443-55275-6,33:03.1,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,1500,1,TCP,08-10-19 19:18
182.22.67.91-10.42.0.151-443-49755-6,33:03.1,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,362,1,TCP,08/13/19 11:27
10.42.0.211-10.42.0.1-41689-53-17,33:03.2,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,1500,0,TCP,08/26/19 16:14
8.41.222.241-10.42.0.211-443-42065-6,33:03.2,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,1500,1,TCP,08/23/19 18:08
192.229.173.173-10.42.0.151-80-44704-6,33:03.2,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,1500,1,TCP,08-02-19 10:48
10.42.0.211-10.42.0.1-34014-53-17,33:03.2,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,1500,0,TCP,08-08-19 8:53
10.42.0.211-10.42.0.1-59327-53-17,33:03.2,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,1500,1,TCP,08/25/19 17:16
172.217.6.227-10.42.0.211-443-55393-6,33:03.2,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,1500,0,TCP,08-12-19 15:09
10.42.0.211-10.42.0.1-43691-53-17,33:03.2,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,1500,1,TCP,08/18/19 16:30
10.42.0.211-23.21.51.186-50298-443-6,33:03.2,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,1500,0,TCP,08-05-19 16:00
172.217.10.234-10.42.0.42-443-58499-6,33:03.2,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,1500,1,TCP,08-07-19 14:23
174.35.73.165-10.42.0.42-80-52265-6,33:03.2,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,1500,0,TCP,08/27/19 17:57
10.42.0.211-10.42.0.1-46534-53-17,33:03.2,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp:vssmonitoring,80,47285,42,1,TCP,08/16/19 10:57
172.217.9.227-10.42.0.211-443-50059-6,33:03.2,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,42,0,TCP,08-11-19 14:21
10.42.0.151-106.39.162.36-53608-80-6,33:03.3,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,1500,1,TCP,08-04-19 18:00
203.205.158.66-10.42.0.151-80-55438-6,33:03.3,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,1500,0,TCP,08/23/19 15:39
172.217.9.227-10.42.0.42-80-60060-6,33:03.3,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,1500,1,UDP,08/20/19 20:05
10.42.0.211-10.42.0.1-4871-53-17,33:03.3,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,1500,1,TCP,08/14/19 05:36
10.42.0.211-69.147.64.34-33128-443-6,33:03.3,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,1500,0,TCP,08/31/19 09:28
10.42.0.151-23.21.72.212-46930-443-6,33:03.3,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,1500,1,TCP,08/15/19 15:14
173.241.242.143-10.42.0.211-443-50911-6,33:03.3,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,1500,1,TCP,08/22/19 12:23
10.42.0.151-10.42.0.1-16353-53-17,33:03.3,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,1500,1,TCP,08/23/19 13:48
10.42.0.211-74.217.63.52-53398-443-6,33:03.3,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,1500,0,UDP,08-03-19 9:39
211.144.37.229-10.42.0.211-80-59949-6,33:03.3,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,1500,1,UDP,08-03-19 9:39
10.42.0.211-121.12.98.64-58425-80-6,33:03.3,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,362,1,UDP,08/21/19 21:15
10.42.0.211-77.234.42.92-57781-443-6,33:03.3,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,362,0,TCP,08-02-19 9:53
10.42.0.151-10.42.0.1-58459-53-17,33:03.4,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,1500,1,TCP,08-02-19 13:57
172.217.11.14-10.42.0.151-443-37232-6,33:03.4,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,1179,0,TCP,08/31/19 12:34
172.217.10.10-10.42.0.211-443-55641-6,33:03.4,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,1500,1,TCP,08/21/19 18:46
10.42.0.42-103.235.46.211-39424-443-6,33:03.4,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,1500,0,TCP,08/18/19 19:41
8.0.6.4-8.6.0.1-0-0-0,33:03.5,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,1500,1,TCP,08/23/19 19:14
172.217.10.138-10.42.0.151-443-33568-6,33:03.5,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,1500,0,TCP,08-08-19 15:09
151.101.1.134-10.42.0.151-443-35329-6,33:03.5,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,1500,1,TCP,08-07-19 14:26
172.217.8.3-10.42.0.42-443-46316-6,33:03.5,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,1500,1,TCP,08-11-19 19:50
10.42.0.1-10.42.0.42-53-23164-17,33:03.5,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,1500,0,TCP,08-07-19 8:21
172.217.11.14-10.42.0.211-443-37667-6,33:03.5,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,1500,1,TCP,08-03-19 16:32
172.217.10.1-10.42.0.211-443-34132-6,33:03.5,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,1500,0,TCP,08/16/19 11:13
10.42.0.151-31.13.71.37-40974-443-6,33:03.5,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,1500,1,TCP,08/19/19 13:02
10.42.0.211-10.42.0.1-38492-53-17,33:03.5,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,1500,0,TCP,08-10-19 10:04
10.42.0.151-10.42.0.1-11104-53-17,33:03.5,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp:vssmonitoring,80,47285,42,1,UDP,08/19/19 15:40
173.194.66.188-10.42.0.42-5228-38135-6,33:03.5,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,42,0,TCP,08/27/19 16:50
10.42.0.211-104.193.88.109-54723-80-6,33:03.6,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,1500,1,TCP,08-11-19 13:38
209.10.120.26-10.42.0.211-80-44657-6,33:03.6,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,1500,0,TCP,08-10-19 11:18
180.149.153.234-10.42.0.211-80-39998-6,33:03.6,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,1500,1,TCP,08/13/19 06:53
180.149.136.194-10.42.0.211-443-40291-6,33:03.6,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,1500,0,TCP,08/29/19 11:12
10.42.0.211-76.13.28.196-39700-443-6,33:03.6,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,1500,1,TCP,08/22/19 11:00
10.42.0.151-52.84.142.16-47986-443-6,33:03.6,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,1500,1,TCP,08-11-19 13:14
10.42.0.211-66.198.24.225-58096-443-6,33:03.6,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,1500,0,TCP,08/28/19 09:49
180.163.255.159-10.42.0.211-80-52116-6,33:03.6,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,1500,1,TCP,08/28/19 18:11
172.217.6.238-10.42.0.42-443-35433-6,33:03.6,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,1500,1,TCP,08-06-19 10:06
10.42.0.211-123.125.29.220-55281-80-6,33:03.6,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,1500,0,TCP,08/30/19 13:42
10.42.0.211-103.235.46.39-51713-80-6,33:03.6,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,362,1,TCP,08-03-19 3:59
10.42.0.42-23.206.125.17-39542-80-6,33:03.6,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,1500,1,TCP,08/25/19 07:30
10.42.0.151-52.84.64.213-49594-443-6,33:03.6,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,1500,0,TCP,08/13/19 15:45
10.42.0.151-31.13.80.5-48569-443-6,33:03.6,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,1500,1,TCP,08/25/19 23:29
216.58.217.100-10.42.0.151-443-59609-6,33:03.6,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,1500,0,TCP,08/21/19 00:09
10.42.0.151-10.42.0.1-11637-53-17,33:03.6,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,1500,1,TCP,08-11-19 22:02
172.217.11.10-10.42.0.151-443-34857-6,33:03.6,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,1500,1,ICMP,08-11-19 18:54
208.80.154.224-10.42.0.211-80-50785-6,33:03.6,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,1500,0,TCP,08/15/19 04:59
151.101.45.140-10.42.0.211-443-34476-6,33:03.6,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,1500,1,TCP,08/25/19 22:11
172.217.9.238-10.42.0.151-443-41409-6,33:03.6,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,1500,1,TCP,08/30/19 18:37
216.58.219.202-10.42.0.211-443-40904-6,33:03.6,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,1500,0,TCP,08-11-19 17:39
10.42.0.211-10.42.0.1-17438-53-17,33:03.6,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp:vssmonitoring,80,47285,42,1,TCP,08/13/19 16:56
10.42.0.211-103.235.46.211-37397-80-6,33:03.7,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,1500,0,TCP,08/13/19 16:56
175.100.207.233-10.42.0.211-443-37804-6,33:03.7,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,1500,1,TCP,08/25/19 20:44
10.42.0.151-10.42.0.1-18761-53-17,33:03.7,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,1500,1,TCP,08/17/19 21:34
10.42.0.211-98.139.183.24-55771-80-6,33:03.7,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,1500,1,TCP,08-05-19 9:37
174.129.32.118-10.42.0.211-443-36751-6,33:03.7,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,1500,1,TCP,08-11-19 21:56
183.79.249.252-10.42.0.42-443-39810-6,33:03.7,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,1500,1,TCP,08-01-19 10:50
10.42.0.42-104.254.66.16-38129-80-6,33:03.7,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,1500,1,TCP,08/22/19 15:25
10.42.0.211-66.198.24.250-49701-80-6,33:03.7,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,1500,0,TCP,08/19/19 15:06
10.42.0.1-10.42.0.42-53-19286-17,33:03.7,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,1500,1,TCP,08-07-19 18:21
172.217.10.42-10.42.0.211-443-48125-6,33:03.7,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,1500,0,TCP,08/24/19 21:35
10.42.0.151-42.56.79.30-49954-80-6,33:03.7,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,362,0,TCP,08/19/19 13:46
172.217.10.234-10.42.0.151-443-58873-6,33:03.7,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,362,1,TCP,08-08-19 6:15
10.42.0.211-69.147.82.61-46971-443-6,33:03.8,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,1500,1,UDP,08/17/19 21:40
172.217.10.46-10.42.0.151-443-41156-6,33:03.8,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,1500,1,TCP,08/14/19 12:50
202.77.129.150-10.42.0.211-443-35599-6,33:03.8,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,1500,0,TCP,08-04-19 8:06
10.42.0.211-123.125.29.138-41978-80-6,33:03.8,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,1500,1,TCP,08/18/19 22:35
172.217.10.129-10.42.0.211-443-39645-6,33:03.8,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,1500,0,TCP,08/22/19 04:07
172.217.9.238-10.42.0.211-443-49125-6,33:03.8,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,1500,1,TCP,08/30/19 19:50
172.217.10.142-10.42.0.151-443-57576-6,33:03.8,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,1500,0,TCP,08-11-19 18:47
10.42.0.211-52.84.139.108-46611-80-6,33:03.8,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,1500,1,UDP,08-03-19 12:36
198.11.189.16-10.42.0.211-443-42583-6,33:03.8,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,1500,1,TCP,08/13/19 18:42
10.42.0.151-10.42.0.1-5173-53-17,33:03.8,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,1500,1,TCP,08/31/19 00:21
172.217.10.3-10.42.0.151-443-55011-6,33:03.8,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,1500,0,TCP,08/14/19 13:06
10.42.0.211-36.110.210.167-48473-80-6,33:03.8,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,42,1,TCP,08-04-19 10:11
10.42.0.151-10.42.0.1-12123-53-17,33:03.9,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,1500,1,UDP,08/20/19 01:37
10.42.0.211-64.71.142.124-41056-80-6,33:03.9,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,1500,1,UDP,08/17/19 14:58
10.42.0.211-10.42.0.1-3243-53-17,33:03.9,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,1500,0,UDP,08/15/19 16:17
172.217.10.106-10.42.0.211-443-53471-6,33:03.9,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,1500,1,UDP,08/14/19 13:43
10.42.0.211-10.42.0.1-29628-53-17,33:03.9,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,1500,1,UDP,08/28/19 21:23
10.42.0.211-104.192.110.245-53749-443-6,33:03.9,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,1500,0,UDP,08/16/19 09:31
140.205.164.47-10.42.0.42-443-43123-6,33:03.9,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,1500,1,UDP,08/29/19 16:34
10.42.0.211-10.42.0.1-65199-53-17,33:03.9,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,1500,0,TCP,08/31/19 07:40
172.217.10.77-10.42.0.151-443-47158-6,33:03.9,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,1500,0,TCP,08/19/19 19:30
174.35.73.174-10.42.0.211-80-35250-6,33:03.9,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,1500,1,TCP,08-06-19 17:28
10.42.0.151-31.13.71.37-40262-443-6,33:03.9,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,362,1,TCP,08-10-19 10:33
172.217.10.74-10.42.0.151-443-56050-6,33:03.9,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,362,1,TCP,08-10-19 10:33
182.22.24.124-10.42.0.211-443-33030-6,33:04.1,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,1500,0,TCP,08/14/19 14:16
203.205.191.22-10.42.0.151-80-41134-6,33:04.1,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,1500,1,TCP,08/16/19 16:05
174.129.32.118-10.42.0.211-443-58108-6,33:04.1,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,1500,1,TCP,08/31/19 17:17
172.217.10.74-10.42.0.151-443-35416-6,33:04.1,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,1500,0,ICMP,08/29/19 20:24
10.42.0.1-10.42.0.42-53-20567-17,33:04.1,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,1500,1,ICMP,08/26/19 20:38
10.42.0.151-108.168.180.104-36381-5222-6,33:04.1,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,1500,0,TCP,08/16/19 17:55
192.229.173.173-10.42.0.42-80-51965-6,33:04.1,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,1500,1,TCP,08-05-19 14:35
172.217.10.74-10.42.0.151-443-57211-6,33:04.1,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,1500,0,TCP,08/21/19 15:58
10.42.0.211-10.42.0.1-59274-53-17,33:04.2,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,1500,1,ICMP,08-03-19 20:04
10.42.0.211-31.13.69.203-33969-443-6,33:04.2,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,1500,0,TCP,08-10-19 7:49
172.217.6.234-10.42.0.151-443-55980-6,33:04.2,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,1500,1,TCP,08/15/19 13:32
172.217.10.8-10.42.0.151-443-58329-6,33:04.2,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,1500,0,TCP,08/17/19 14:30
219.142.78.162-10.42.0.211-80-54686-6,33:04.2,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,1500,1,UDP,08-03-19 15:47
10.42.0.211-23.23.199.129-33664-443-6,33:04.2,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,1500,0,TCP,08/29/19 12:17
10.42.0.42-66.198.24.224-51856-443-6,33:04.2,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,1500,1,UDP,08-12-19 20:11
10.42.0.42-91.190.216.53-54674-12350-6,33:04.2,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,1500,0,TCP,08/22/19 21:51
10.42.0.151-121.12.98.64-59109-80-6,33:04.2,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,684,1,TCP,08/15/19 20:14
157.240.18.19-10.42.0.42-443-43261-6,33:04.2,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,684,0,TCP,08/20/19 14:43
157.240.2.20-10.42.0.151-443-39010-6,33:04.3,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,1500,1,UDP,08/14/19 20:34
172.217.6.195-10.42.0.151-443-35178-6,33:04.3,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,1500,0,UDP,08/23/19 11:58
10.42.0.151-121.12.98.64-33802-80-6,33:04.3,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,1500,1,UDP,08-02-19 4:42
183.79.250.123-10.42.0.211-443-60634-6,33:04.3,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,1500,0,UDP,08-05-19 16:57
10.42.0.211-10.42.0.1-13482-53-17,33:04.3,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,1500,1,UDP,08-01-19 17:07
174.35.73.71-10.42.0.42-80-39413-6,33:04.3,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,1500,1,TCP,08-12-19 8:23
182.22.24.124-10.42.0.211-443-45685-6,33:04.3,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,1500,1,UDP,08-05-19 16:21
10.42.0.211-115.239.210.141-56029-443-6,33:04.3,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,1500,0,TCP,08-04-19 16:42
208.80.154.224-10.42.0.151-443-56520-6,33:04.3,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,1180,1,TCP,08/30/19 22:24
172.217.6.238-10.42.0.151-443-37351-6,33:04.3,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,1180,0,TCP,08/26/19 19:01
172.217.6.193-10.42.0.151-443-37587-6,33:04.4,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,1500,0,TCP,08/30/19 18:52
10.42.0.211-106.39.162.36-47022-80-6,33:04.4,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,1500,1,TCP,08-12-19 0:27
10.42.0.211-10.42.0.1-48987-53-17,33:04.4,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,1500,1,TCP,08/28/19 08:18
203.205.179.170-10.42.0.211-80-56280-6,33:04.4,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,1500,1,TCP,08/26/19 02:19
10.42.0.211-104.97.95.172-45768-80-6,33:04.4,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,1500,0,UDP,08-11-19 17:29
220.243.205.152-10.42.0.42-80-57633-6,33:04.4,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,1500,1,TCP,08/27/19 17:20
216.58.219.227-10.42.0.42-443-59572-6,33:04.4,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,1500,0,TCP,08-11-19 19:13
10.42.0.151-104.193.88.109-56820-80-6,33:04.4,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,1500,1,TCP,08-11-19 8:49
10.42.0.1-10.42.0.42-53-2704-17,33:04.4,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,1500,0,TCP,08/24/19 17:54
10.42.0.211-31.13.71.1-34168-443-6,33:04.4,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,1500,1,TCP,08/24/19 17:54
203.205.147.229-10.42.0.211-80-56215-6,33:04.4,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,684,1,TCP,08/19/19 18:21
172.217.11.10-10.42.0.151-443-35897-6,33:04.5,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,1500,1,TCP,08-05-19 14:28
169.45.248.101-10.42.0.151-5222-45490-6,33:04.5,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,1500,0,TCP,08-01-19 22:06
10.42.0.211-10.42.0.1-18521-53-17,33:04.5,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,1500,1,TCP,08-04-19 14:38
8.0.6.4-8.6.0.1-0-0-0,33:04.5,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,1500,1,TCP,08/13/19 15:50
10.42.0.211-111.1.17.152-55060-8077-6,33:04.5,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,1500,1,TCP,08-03-19 8:56
10.42.0.42-104.97.95.172-59566-80-6,33:04.5,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,1500,0,TCP,08/27/19 16:17
10.42.0.211-50.18.185.97-52767-443-6,33:04.5,149.171.126.16,175.45.176.2,sll:ethertype:ip:tcp,80,47285,1500,1,TCP,08/28/19 18:38
